title;instructor;schedule;courseno;room;teaching mode;lang;year;term;credits;schedule_time
中国語 III;QI, Hong/ZHAN, Haiyan;5/TU,6/TU,7/TU,5/TH,6/TH,7/TH;WCN103;NO DATA;Face to Face;O;2025;Winter;4;TU/15:25-19:30,TH/15:25-19:30
上級中国語 III;QI, Hong;1/TH,2/TH,3/TH;WCN203;I-104;Face to Face;O;2025;Winter;3;TH/08:45-12:50
フランス語 III;SHIRAISHI, Yoshiharu/DAIZEN, Mariko/DONATI, Jean-Alexis;5/TU,6/TU,5/W,6/W,5/F,6/F;WFR103;NO DATA;Face to Face;O;2025;Winter;4;TU/15:25-18:05,W/15:25-18:05,F/15:25-18:05
フランス語 III;BUREAU, Xavier/BELEC, Cedric;*4/M,*5/M,*4/TH,*5/TH;WFR103;NO DATA;Face to Face;O;2025;Winter;4;M/13:20-17:20,TH/13:20-17:20
フランス語 III;BELEC, Cedric/PIRIOU, Vincent N.;1/TU,2/TU,3/TU,1/TH,2/TH,3/TH;WFR103;NO DATA;Face to Face;O;2025;Winter;4;TU/08:45-12:50,TH/08:45-12:50
上級フランス語Ⅲ;BELEC, Cedric;5/W,6/W,7/W;WFR203;NO DATA;Face to Face;O;2025;Winter;3;W/15:25-19:30
ドイツ語 III;MINAMI, Harz/BACKHAUS, Peter/ENDO, Kosuke;5/M,6/M,5/W,6/W,5/F,6/F;WGR103;NO DATA;Face to Face;O;2025;Winter;4;M/15:25-18:05,W/15:25-18:05,F/15:25-18:05
上級ドイツ語 III;BARTSCH, Josua;5/W,6/W,7/W;WGR203;NO DATA;Face to Face;O;2025;Winter;3;W/15:25-19:30
イタリア語 III;NAKAYA, Shinko/BUCCI, Concettina;5/M,6/M,5/W,6/W,5/F,6/F;WIT103;NO DATA;Face to Face;O;2025;Winter;4;M/15:25-18:05,W/15:25-18:05,F/15:25-18:05
韓国語 III;TBA/OHE, Hye-Gyeong;*4/M,*5/M,*4/TH,*5/TH;WKR103;NO DATA;Face to Face;O;2025;Winter;4;M/13:20-17:20,TH/13:20-17:20
韓国語 III;KIM, Sung Eun/OHE, Hye-Gyeong;*4/W,*5/W,*4/F,*5/F;WKR103;NO DATA;Face to Face;O;2025;Winter;4;W/13:20-17:20,F/13:20-17:20
上級韓国語 III;OHE, Hye-Gyeong;5/W,6/W,7/W;WKR203;NO DATA;Face to Face;O;2025;Winter;3;W/15:25-19:30
ロシア語 III;FUKASAWA, Yoko/GOTO, Ksenia;5/TU,6/TU,7/TU,5/TH,6/TH,7/TH;WRU103;NO DATA;Face to Face;O;2025;Winter;4;TU/15:25-19:30,TH/15:25-19:30
スペイン語 III;NASU, Madori/QUINTERO GARCIA, Daniel;1/TU,2/TU,3/TU,1/TH,2/TH,3/TH;WSP103;NO DATA;Face to Face;O;2025;Winter;4;TU/08:45-12:50,TH/08:45-12:50
スペイン語 III;ROQUE DE HISHIYAMA, ADIENE SUSEJ/NASU, Madori;*4/M,*5/M,*4/TH,*5/TH;WSP103;NO DATA;Face to Face;O;2025;Winter;4;M/13:20-17:20,TH/13:20-17:20
上級スペイン語 III;QUINTERO GARCIA, Daniel;5/M,6/M,7/M;WSP203;NO DATA;Face to Face;O;2025;Winter;3;M/15:25-19:30
上級総合英語：TOEFL;CASTELLANO Joachim E.;3/M,3/W;ELG201;NO DATA;Face to Face;E;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
上級総合英語：IELTS;MOROOKA, Mari;1/W,1/F;ELG202;NO DATA;Face to Face;E;2025;Winter;2;W/08:45-10:00,F/08:45-10:00
上級総合英語：プレゼンテーション・スキル;WILLIAMS, Miharu;3/M,3/W;ELG203;NO DATA;Face to Face;E;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
JLP履修対象生のためのイングリッシュ・カレッジ・コンポジション;WATANABE-KIM, Izumi;*5/W,*5/F;ELG204;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
上級総合英語：クリエイティブ・ライティング;OKE, Alex;1/M,1/W;ELG207;NO DATA;Face to Face;E;2025;Winter;2;M/08:45-10:00,W/08:45-10:00
英語コミュニケーション;MIYAHARA, Masuko;5/M,6/M;TCP101;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
数学科教育法 II;MAKINAE, Naomichi;5/F,6/F;TCP205;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
理科教育法 I;YOSHIDA, Miku;2/SA,3/SA;TCP208;NO DATA;Face to Face;J;2025;Winter;2;SA/10:10-12:50
理科教育法IV;HARAGUCHI, Rumi;4/SA,5/SA;TCP211;NO DATA;Face to Face;J;2025;Winter;2;SA/14:00-16:40
地球科学概論実習;HASEGAWA, Koichi;(4/TH,5/TH,6/TH,7/TH);TCP243;NO DATA;Face to Face;J;2025;Winter;2;TH/14:00-19:30
日本史概論;MIYAZAWA, Eriko;5/W,6/W;TCP251;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
社会福祉概論;MATSUMOTO, Sumiko;2/TH,3/TH;TCP261;NO DATA;Face to Face;J;2025;Winter;2;TH/10:10-12:50
サービス・ラーニング特別研究 I;KURONUMA, Atsuko;5/TH,6/TH;SLR381;NO DATA;Face to Face;J;2025;Winter;2;TH/15:25-18:05
卒業研究;STAFF;NO DATA;STH391;NO DATA;NO DATA;NO DATA;2025;Winter;9;NO DATA
アメリカの社会問題;KIM, Allen;*4/M,*4/TH;AMS201;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
文化へのアプローチ;BROWN, Bernardo Enrique;3/TU,2/TH,3/TH;ANT104;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
文化人類学とジェンダー研究;KATO, Etsuko;*5/M,*5/TH;ANT201;NO DATA;Face to Face;J;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
宗教人類学;BROWN, Bernardo Enrique;*4/M,*4/TH;ANT202;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
人類学原書講読;TAKASAKI, Megumi;5/F,6/F;ANT208;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
人類学質的調査法;MORIKI, Yoshie;*5/W,*5/F;ANT213;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
人類学特論;SAIT, Callan;1/M,1/W;ANT308;NO DATA;Face to Face;E;2025;Winter;2;M/08:45-10:00,W/08:45-10:00
西洋美術概論;ITO, Aki;3/TU,2/TH,3/TH;ARC102;NO DATA;Face to Face;J;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
西洋近世美術;ITO, Aki;1/TU,2/TU,1/TH;ARC202;NO DATA;Face to Face;J;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
近代美術 I;SATO, Marie;5/TU,6/TU,7/TU;ARC207;NO DATA;Face to Face;J;2025;Winter;3;TU/15:25-19:30
日本美術 II;SHIRAHARA, Yukiko;3/M,3/W,3/F;ARC212;NO DATA;Face to Face;E;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
博物館実習;FUKUNO, Akiko/GUSHIMA, Megumi;NO DATA;ARC303;NO DATA;Face to Face;J;2025;Winter;3;NO DATA
博物館資料保存論;SANO, Chie;5/TU,6/TU;ARC305;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
博物館情報・メディア論;KOBAYASHI, Tomoko/ARITA, Hiroyuki;2/SA,3/SA;ARC306;NO DATA;Face to Face;J;2025;Winter;2;SA/10:10-12:50
博物館展示論;OHASHI, Natsuko/FUKUNO, Akiko;5/F,6/F;ARC307;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
基礎生物学;WANG, Mu-Yun/KOSE, Hiroyuki/GOURAUD, Sabine Sandra Stephanie/HAYAMA, Ryosuke/AU YEUNG, Wan Kin;3/M,3/W;BIO101;NO DATA;Face to Face;J;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
基礎生物学;OKA, Yoshitaka;5/W,5/F;BIO101;NO DATA;Face to Face;E;2025;Winter;2;W/15:25-16:40,F/15:25-16:40
生態学;WANG, Mu-Yun;3/TU,3/TH;BIO215;NO DATA;Face to Face;E;2025;Winter;2;TU/11:35-12:50,TH/11:35-12:50
動物発生生物学概論;KOSE, Hiroyuki;1/TU,1/TH;BIO222;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-10:00,TH/08:45-10:00
生化学;HAYAMA, Ryosuke;2/M,2/W;BIO312;NO DATA;Face to Face;E;2025;Winter;2;M/10:10-11:25,W/10:10-11:25
情報生物学演習;AU YEUNG, Wan Kin;4/TH,(5/TH,6/TH);BIO316;NO DATA;Face to Face;E;2025;Winter;2;TH/14:00-18:05
人体生理学;GOURAUD, Sabine Sandra Stephanie;3/TU,3/TH;BIO323;NO DATA;Face to Face;E;2025;Winter;2;TU/11:35-12:50,TH/11:35-12:50
生物学特別演習 III;HAYAMA, Ryosuke;5/F,6/F;BIO383;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-18:05
経営学序説;KOO, Ja Seung;3/TU,2/TH,3/TH;BUS102;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
マーケティング;INABA, Yushi;1/TU,2/TU,1/TH;BUS208;NO DATA;Face to Face;J;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
リスクマネジメント論;KANEKO, Takuya;1/M,1/W,1/F;BUS209;NO DATA;Face to Face;E;2025;Winter;3;M/08:45-10:00,W/08:45-10:00,F/08:45-10:00
経営組織論;KOO, Ja Seung;1/TU,2/TU;BUS301;NO DATA;Face to Face;E;2025;Winter;2;TU/08:45-11:25
企業財務と評価;KANEKO, Takuya;2/M,2/W,2/F;BUS304;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
国際会計;TSUNOGAYA, Noriyuki;5/M,6/M,7/M;BUS312;NO DATA;Face to Face;J;2025;Winter;3;M/15:25-19:30
化学概論;KOE, Julian R./KUBO, Kenya;3/TU,3/TH;CHM101;NO DATA;Face to Face;E;2025;Winter;2;TU/11:35-12:50,TH/11:35-12:50
化学概論;TBA;3/TU,3/TH;CHM101;NO DATA;Face to Face;J;2025;Winter;2;TU/11:35-12:50,TH/11:35-12:50
分析化学実験;KAWANO, Yasuro;(4/M,5/M,6/M,7/M);CHM212;NO DATA;Face to Face;J;2025;Winter;2;M/14:00-19:30
有機化学 I;KOBAYASHI, Junji;5/TH,6/TH;CHM231;NO DATA;Face to Face;J;2025;Winter;2;TH/15:25-18:05
有機化学実験;KOBAYASHI, Junji;(4/F,5/F,6/F,7/F);CHM232;NO DATA;Face to Face;J;2025;Winter;2;F/14:00-19:30
分析化学 II;MATSUO, Motoyuki;5/TU,6/TU;CHM311;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
無機化学 II;KAWANO, Yasuro;5/W,6/W;CHM321;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
物理化学 III;ENDO, Osamu;1/TU,2/TU;CHM342;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-11:25
化学特別実験 I;KAWANO, Yasuro;(4/TH,5/TH,6/TH,7/TH);CHM351;NO DATA;Face to Face;J;2025;Winter;2;TH/14:00-19:30
開発学入門;TBA;1/SA,2/SA,3/SA;DPS101;NO DATA;Face to Face;J;2025;Winter;3;SA/08:45-12:50
開発のマクロ経済学;KONDO, Masanori;4/W,4/F;DPS203;NO DATA;Face to Face;J;2025;Winter;2;W/14:00-15:15,F/14:00-15:15
マクロ経済学原論;KAIZOJI, Taisei;*4/M,*4/TH;ECO101;NO DATA;Face to Face;J;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
ミクロ経済学原論;OGAWA, Akira;3/M,3/W,3/F;ECO102;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
経済と経営のための統計学;HWANG, Insang;*4/W,*4/F;ECO103;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
中級ミクロ経済学 I;OGAWA, Akira;2/M,2/W,2/F;ECO233;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
金融市場と金融機関;MONTGOMERY, Heather A.;*4/M,*4/TH;ECO259;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
公共経済学;MARSZALEC, Daniel Janusz;*5/W,*5/F;ECO260;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
応用計量経済学;HWANG, Insang;*5/W,*5/F;ECO311;I-104;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
アジア経済特講;KONDO, Masanori;5/M,6/M;ECO360;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
経済学特別講義 I;MONTGOMERY, Heather A.;*5/M,*5/TH;ECO381;NO DATA;Face to Face;E;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
国際経済特別研究 II;KONDO, Masanori;5/W,5/F;ECO384;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-16:40,F/15:25-16:40
教職原論;IWATA, Yasuyuki;5/M,6/M;EDU116;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
開発と教育;NISHIMURA, Mikiko;3/M,3/W,3/F;EDU117;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
効果的教育に向けた心理学的アプローチ;SHIMIZU, Yasuo;*4/W,*4/F;EDU118;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
オンライン学習の理論と実践;HOWARD, Craig Dennis;2/M,2/W,2/F;EDU201;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
カリキュラム論;MATSUO, Tetsuro;6/TH,7/TH;EDU212;NO DATA;Face to Face;J;2025;Winter;2;TH/16:50-19:30
比較教育と国際教育の基礎;FUKUDA, Aya;5/W,6/W,7/W;EDU215;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-19:30
特別支援教育論;HIRATA, Yukihiro;5/TU,6/TU;EDU218;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
発展途上国における教育;DAWSON, Walter P.;2/TH,3/TH;EDU221;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
メディアリテラシー;AOKI, Hiroyuki;1/TU,2/TU,1/TH;EDU309;NO DATA;Face to Face;J;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
教職実践演習;OKAWA, Hiroshi;5/W,6/W;EDU333;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
環境科学;FUJINUMA, Ryosuke;4/M,4/TH;ENV102;NO DATA;Face to Face;J;2025;Winter;2;M/14:00-15:15,TH/14:00-15:15
環境アセスメント実習;FUJINUMA, Ryosuke/WANG, Mu-Yun;NO DATA;ENV201;NO DATA;Face to Face;E;2025;Winter;1;NO DATA
環境教育学;NINOMIYA-LIM, Sachi/HAGIWARA, Go W.;5/TH,6/TH;ENV203;NO DATA;Face to Face;J;2025;Winter;2;TH/15:25-18:05
環境保全;TOBAI, Sadayosi;5/F,6/F;ENV301;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
環境毒性学;FUJINUMA, Ryosuke;3/M,3/W;ENV302;NO DATA;Face to Face;J;2025;Winter;2;M/11:35-12:50,W/11:35-12:50
ジェンダー・セクシュアリティ研究へのアプローチ;AMMOUR-MAYEUR, Olivier/SHIMABUKURO, Kairi;*4/M,*4/TH;GSS101;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
ジェンダー・セクシュアリティ研究へのアプローチ;KATO, Etsuko/NISHIMURA, Mikiko;*4/W,*4/F;GSS101;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
ジェンダーと国際関係;KATO, Tamahi;1/SA,2/SA,3/SA;GSS201;NO DATA;Face to Face;E;2025;Winter;3;SA/08:45-12:50
日本史（近代）III;BORLAND, Janet Lorraine;3/TU,2/TH,3/TH;HST106;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
日本対外関係史;OLAH, Csaba;1/TU,2/TU,1/TH;HST222;NO DATA;Face to Face;J;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
近代日本とICU;KISHI, Yu;5/TU,6/TU,7/TU;HST224;NO DATA;Face to Face;E;2025;Winter;3;TU/15:25-19:30
東南アジア史;NEMOTO, Kei;5/F,6/F;HST234;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
ヨーロッパ文化史;NASU, Kei;*4/M,*4/TH;HST241;NO DATA;Face to Face;J;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
ヨーロッパ経済史;KONISHI, Emi;5/M,6/M;HST242;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
東欧史;SHINOHARA, Taku;5/F,6/F;HST243;NO DATA;Face to Face;J;2025;Winter;2;F/15:25-18:05
20世紀世界史;SUZUKI, Kenta;5/TU,6/TU;HST264;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-18:05
アジアを読む;KIKUCHI, Hideaki;5/W,6/W;HST266;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
歴史と環境;BORLAND, Janet Lorraine;*4/M,*4/TH;HST273;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
近世日本史特別研究;TSUBAKIDA, Yukiko;*5/M,*5/TH;HST322;NO DATA;Face to Face;J;2025;Winter;3;M/15:25-17:20,TH/15:25-17:20
国際関係学概論;SHANI, Giorgiandrea;*4/M,*4/TH;IRL102;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
朝鮮半島の政治と国際関係;SUH, Jae-Jung;2/TH,3/TH;IRL236;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
中東の政治と国際関係;IKEDA, Akifumi;5/F,6/F;IRL239;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-18:05
人間の安全保障特別研究;SHANI, Giorgiandrea;5/TH,6/TH;IRL385;NO DATA;Face to Face;E;2025;Winter;2;TH/15:25-18:05
国際関係学特別研究;SALTON, Herman;2/TH,3/TH;IRL388;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
離散数学基礎;TANAKA, Hiroki;2/TH,3/TH;ISC102;I-212;Face to Face;E;2025;Winter;2;TH/10:10-12:50
情報科学実験;KABURAGI, Takashi;5/TH,(6/TH,7/TH);ISC106;I-106;Face to Face;J;2025;Winter;2;TH/15:25-19:30
情報ネットワークセキュリティー;ISHIBASHI, Keisuke;5/W,(6/W,7/W);ISC212;I-206;Face to Face;J;2025;Winter;2;W/15:25-19:30
データサイエンス概念;ISHIBASHI, Keisuke;5/M,(6/M,7/M);ISC225;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-19:30
マルチメディアシステム;OHTA, Keiji;5/M,(6/M,7/M);ISC251;I-212;Face to Face;J;2025;Winter;2;M/15:25-19:30
デ一タベ一ス論;TANAKA, Hiroki;5/TH,6/TH;ISC313;I-212;Face to Face;E;2025;Winter;2;TH/15:25-18:05
情報科学四年次セミナー I;KABURAGI, Takashi;3/W,3/F;ISC315;NO DATA;Face to Face;J;2025;Winter;2;W/11:35-12:50,F/11:35-12:50
ロボット工学;KABURAGI, Takashi;1/TH,2/TH,3/TH;ISC342;NO DATA;Face to Face;J;2025;Winter;3;TH/08:45-12:50
日本における環境保護及び気候変動政策;SABUNAS, Audrius;2/TH,3/TH;JPS301;NO DATA;Face to Face;E;2025;Winter;2;TH/10:10-12:50
言語教授法原論;FUJII, Akiko/SHIROZA, Saran;3/M,3/W,3/F;LED102;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
言語学習における語用論;QUAY, Suzanne;2/M,2/W,2/F;LED214;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
英語科教育法 II;FUJII, Akiko;2/M,2/W,2/F;LED234;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
日本語古典講読 II;TACHIBANA, Kazuhisa;5/F,6/F,7/F;LED273;NO DATA;Face to Face;J;2025;Winter;3;F/15:25-19:30
国語科教育法 II;HANDA, Atsuko;2/M,2/W,2/F;LED275;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
教材・カリキュラム開発;CHUN, Sunyoung;2/M,2/W,2/F;LED318;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
言語教育研究法;MIYAHARA, Masuko/FUJII, Akiko;*5/W,*5/F;LED320;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
英語史 II;SHIROZA, Saran;1/TU,2/TU,1/TH;LED331;NO DATA;Face to Face;J;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
外国語としての日本語教授法II;HANDA, Atsuko;1/M,1/W,1/F;LED357;NO DATA;Face to Face;J;2025;Winter;3;M/08:45-10:00,W/08:45-10:00,F/08:45-10:00
日本語習得における諸問題;CHUN, Sunyoung;1/M,1/W,1/F;LED360;NO DATA;Face to Face;J;2025;Winter;3;M/08:45-10:00,W/08:45-10:00,F/08:45-10:00
国際法概論;ARAKAKI, Osamu;*4/W,*4/F;LAW101;NO DATA;Face to Face;J;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
債権総論・担保物権;KAMIGOCHI, Chikako;5/M,6/M;LAW205;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
国際法 I;ARAKAKI, Osamu;2/M,2/W,2/F;LAW208;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
国際組織法;AYCOCK, Brian;1/TU,2/TU,1/TH;LAW222;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
憲法II;AKIYAMA, Hajime;5/M,6/M;LAW229;NO DATA;Face to Face;E;2025;Winter;2;M/15:25-18:05
国際刑事法;HASHIMOTO, Naoko;2/M,2/W,2/F;LAW316;NO DATA;Face to Face;E;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
国際労働法;KAMEDA, Koji;5/W,6/W;LAW318;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
法学特別研究 I;MATSUDA, Hiromichi;*5/W,*5/F;LAW381;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
言語学入門 I;LEE, Seunghun;*4/W,*4/F;LNG101;NO DATA;Face to Face;E;2025;Winter;3;W/13:20-15:15,F/13:20-15:15
語彙の研究;MIZUTA, Yoko;1/M,1/W,1/F;LNG210;NO DATA;Face to Face;J;2025;Winter;3;M/08:45-10:00,W/08:45-10:00,F/08:45-10:00
音韻論;LEE, Seunghun;*5/W,*5/F;LNG214;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
語用論;MIZUTA, Yoko;2/M,2/W,2/F;LNG215;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
社会言語学;EDA, Sanae;5/W,6/W,7/W;LNG218;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-19:30
実験言語学;TBA;*4/M,*4/TH;LNG223;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
言語学上級セミナー II;HWANG, Hyun Kyung;5/M,6/M,7/M;LNG393;NO DATA;Face to Face;J;2025;Winter;3;M/15:25-19:30
言語学上級セミナー III;ONO, Hajime;5/TU,6/TU,7/TU;LNG394;NO DATA;Face to Face;J;2025;Winter;3;TU/15:25-19:30
文学へのアプローチ;AMMOUR-MAYEUR, Olivier;3/TU,2/TH,3/TH;LIT101;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
英文学史 II;SUGIMOTO, Bunshiro;1/SA,2/SA,3/SA;LIT107;NO DATA;Face to Face;J;2025;Winter;3;SA/08:45-12:50
日本文学概論 II;YASUHARA, Makoto;2/M,2/W,2/F;LIT113;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
現代日本文学入門;MORRISON, Lindsay R.;5/F,6/F,7/F;LIT117;NO DATA;Face to Face;E;2025;Winter;3;F/15:25-19:30
西洋古典文学 III;FURUSAWA, Kano;2/TH,3/TH;LIT213;NO DATA;Face to Face;J;2025;Winter;2;TH/10:10-12:50
ラテン語講読 II;SANO, Yoshinori;5/W,6/W;LIT218;NO DATA;Face to Face;J;2025;Winter;2;W/15:25-18:05
近代英文学;MURAI, Mayako;1/TU,2/TU,3/TU;LIT224;NO DATA;Face to Face;E;2025;Winter;3;TU/08:45-12:50
シェイクスピア II: パフォーマンス;SIMONS, Christopher E. J.;*5/W,*5/F;LIT230;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
アメリカ散文 I;RAVENSCROFT, Claire;3/TU,2/TH,3/TH;LIT232;NO DATA;Face to Face;E;2025;Winter;3;TU/11:35-12:50,TH/10:10-12:50
アメリカ散文 II;RAVENSCROFT, Claire;*4/M,*4/TH;LIT233;NO DATA;Face to Face;E;2025;Winter;3;M/13:20-15:15,TH/13:20-15:15
フランス文学・映画・思想 II;AMMOUR-MAYEUR, Olivier;1/TU,2/TU,1/TH;LIT248;NO DATA;Face to Face;O;2025;Winter;3;TU/08:45-11:25,TH/08:45-10:00
近世日本文学;YASUHARA, Makoto;3/M,3/W,3/F;LIT264;NO DATA;Face to Face;J;2025;Winter;3;M/11:35-12:50,W/11:35-12:50,F/11:35-12:50
世界の文学 I;MYOJO, Kiyoko;5/W,6/W,7/W;LIT271;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-19:30
フランス小説;CHIJIIWA, Yasuko;2/M,2/W,2/F;LIT341;NO DATA;Face to Face;J;2025;Winter;3;M/10:10-11:25,W/10:10-11:25,F/10:10-11:25
日本文学特別研究 I;SONOYAMA, Senri;*5/W,*5/F;LIT382;NO DATA;Face to Face;J;2025;Winter;3;W/15:25-17:20,F/15:25-17:20
西洋古典文学特別研究 I;SANO, Yoshinori;5/M,6/M;LIT384;NO DATA;Face to Face;J;2025;Winter;2;M/15:25-18:05
微分積分学Ⅰ;MARUYAMA, Fumitsuna/YAMAZAKI, Mitsuru;1/TH,2/TH<6/M,7/M or 6/W,7/W>;MTH101;NO DATA;Face to Face;J;2025;Winter;3;TH/08:45-11:25,M/18:15-19:30,W/18:15-19:30
微分積分学Ⅰ;DOU, Xiaoling;2/TH,3/TH,(6/W,7/W);MTH101;NO DATA;Face to Face;E;2025;Winter;3;TH/10:10-12:50,W/16:50-19:30
線形代数学 I;KOBAYASHI, Masato;5/W,6/W,(5/F,6/F);MTH103;NO DATA;Face to Face;E;2025;Winter;3;W/15:25-18:05,F/15:25-18:05
1変数複素関数論;NAKAISHI, Kentaro;5/TU,(6/TU,7/TU);MTH212;NO DATA;Face to Face;J;2025;Winter;2;TU/15:25-19:30
数学通論 III（一般位相）;MATSUMURA, Tomoo/YAMAGUCHI, Kentaro;5/F,(6/F,7/F);MTH251;NO DATA;Face to Face;E;2025;Winter;2;F/15:25-19:30
確率論と統計学;SHI, Shoi;1/TU,2/TU;MTH272;NO DATA;Face to Face;J;2025;Winter;2;TU/08:45-11:25
数学特別演習 III;YAMAZAKI, Mitsuru;6/SA,7/SA;MTH384;NO DATA;Face to Face;E;2025;Winter;2;SA/16:50-19:30
